T,V
FEXDU,1.053465340738378
FF,1.300144365377548
FFA,1.0791235065681053
FFBC,1.047017106448082
FFC,0.8200589376327407
FFIC,0.5941010869743808
FFIE,0.03977272445053776
FFIN,0.7241465062769799
FFIV,0.9407068395976427
FFNW,0.7215109180751629
FFWM,0.1981454362192012
FGB,1.0030864168005624
FGBI,0.4578740271301574
FGBIP,0.753968231141583
FGEN,0.22690436934306524
FGF,1.1589404046705412
FGFPP,0.9869672793293657
FGH,0.7763713595895578
FGI,0.7575757763414864
FGMC,1.0632530232959847
FHB,0.8159859266656715
FHI,1.1224047321632171
FHN,0.5175517711689739
FHTX,0.472602733909849
FI,1.3383274480011895
FIBK,0.6239360394233264
FICO,1.9327547855797482
FIF,1.0706482373903135
FIGS,0.8536585291854671
FINS,0.8010862564455566
FINV,0.9644351320434855
FINW,0.9598154158708595
FIS,0.6105263157894737
FISI,0.6237133395297321
FITB,0.7940652707138905
FITBI,0.9821218109993682
FITBO,0.9919246165194012
FITBP,1.0020367065565403
FIVE,1.5974991847471969
FIVN,0.8318781973746827
FIX,1.9034610904408693
FIXX,0.437875652107259
FIZZ,0.9684127806201109
FL,1.0286266831798048
FLC,0.8204545038298151
FLEX,1.9519773790604906
FLGC,0.19230769230769232
FLGT,0.6322636565165946
FLIC,0.6783333354526095
FLJ,0.1738586957894956
FLL,1.2050359493197567
FLME,1.050102324966385
FLNC,2.8423913218123253
FLNG,1.15046905389423
FLNT,0.5739130781819111
FLO,0.9335066526577153
FLR,1.3177570767771936
FLS,1.3150248587281175
FLT,1.1862130752002396
FLUX,1.9339828227150366
FLWS,0.7897334560337788
FLXS,1.0404094839213898
FLYW,1.554829031804656
FMAO,0.6937669843628421
FMBH,0.6813186317980994
FMC,1.0202922957572336
FMN,0.939662797022573
FMNB,0.8262014837013036
FMS,0.9658397662718401
FMX,1.7372420952279066
FMY,0.9620361925569629
FN,1.5807164611961697
FNA,0.9876056724870709
FNB,1.0581818493929775
FNCB,0.7835723818904834
FNCH,0.10150463313518394
FND,1.4538084165813447
FNF,0.9876972157072148
FNGR,2.688888926172452
FNKO,0.4564773350932594
FNLC,0.8144466426493262
FNV,1.1007385634895397
FNVT,1.0664652393885727
FNWB,0.7143750190734863
FNWD,0.6259438494696665
FOA,1.2298136655160625
FOCS,1.5142528317235193
FOF,0.9881386757309814
FOLD,1.1172727238048206
FONR,1.147796630859375
FOR,1.5132625868883947
FORA,0.6111110587833047
FORD,0.5974842566892342
FORG,0.8480639488393872
FORM,0.9779006009007966
FORR,0.6089689589809738
FOSL,0.5234521579341946
FOSLL,1.004437044961696
FOUR,2.004145673312132
FOX,1.0519099609370257
FOXA,1.0346699303395068
FOXF,1.2783891277106367
FPAY,1.6222223075819626
FPF,0.8297644404055668
FPH,0.7309644854352271
FPI,0.9005847529230675
FPL,1.0840786721578288
FR,1.1070393802341023
FRA,1.0700691554100514
FRAF,0.9456953226633812
FRBA,0.7510698565733734
FRBK,0.2395595976359006
FRBN,1.0719280016874604
FRBNU,1.084000015258789
FRD,1.772976715825591
FREE,0.6196513662896076
FREQ,0.22614378588452905
FRES,0.7702205906522211
FREY,1.3144399421978115
FRG,0.9119897903327594
FRGE,0.23615161086158126
FRGI,1.1017192028949616
FRGT,0.05463575941968098
FRHC,1.8143619706736451
FRLN,0.16866666475931805
FRME,0.7970530748770855
FRMEP,0.9342308044433594
FRO,1.6515837250518155
FROG,1.184199010976038
FRPH,0.9077832749575518
FRPT,1.261434129412938
FRSH,1.1922816563688783
FRST,0.6311475572932989
FRSX,0.5871794630398026
FRT,1.0046458491163182
FRTX,0.18095477355326947
FRXB,1.0469867252236338
FSBC,0.8406071839796615
FSBW,1.0517241379310345
FSD,1.0
FSEA,0.6323694744145647
FSFG,0.5617696390844089
FSI,1.1921397661790434
FSK,0.9464110056828486
FSLR,2.889777890515717
FSLY,1.2207692219660833
FSM,1.2368420510127904
FSP,0.35545025463896474
FSR,0.6405374686131162
FSRX,1.0325866250960472
FSS,1.8404225939855192
FSTR,1.1152037058766815
FSV,1.2438010252388214
FT,0.9002659571938463
FTAI,1.894140587660022
FTAIN,1.0524663729292651
FTAIO,1.146564210604657
FTAIP,1.0753630602146276
FTCH,0.7793190368370242
FTCI,0.8384615130678442
FTDR,1.300000015570193
FTEK,1.051181148186348
FTF,0.9215976047539253
FTFT,3.449999936670066
FTHM,0.8680143071561636
FTHY,0.941908703293784
FTI,2.7328991940597582
FTK,0.8333333012878257
FTNT,1.2654237908832098
FTS,0.9343803944255848
FTV,1.3459577682714419
FUBO,0.8426966051338395
FUL,1.1997990368128832
FULC,0.5930656913664543
FULT,0.8369039000138075
FULTP,0.8159046719003102
FUN,0.8480287847124917
FUNC,0.8147309022796653
FUND,1.051383380585654
FURY,0.8201244945662081
FUSB,0.8650190100280845
FUSN,1.8821138384731597
FUTU,0.7332381881113684
FUV,0.023281250149011612
FVCB,0.6978092528527273
FVRR,0.708939735217577
FWBI,0.03479853411874642
FWONA,1.2149201146143764
FWONK,1.2305205624883913
FWRD,1.141627248401169
FWRG,1.1766303927058428
FXLV,0.13802082896775866
FYBR,0.734891216574906
G,0.878985324290983
GAB,0.9498381955678988
GABC,0.7806195051256677
GAIA,0.5404762104795643
GAIN,0.922268930151703
GAINN,0.9627049237033175
GAINZ,0.959482736933388
GALT,0.9729729990962647
GAM,1.1699383454633077
GAMB,1.1732557796542242
GAME,0.8577348390147649
GAN,0.5838926169127099
GANX,1.2291104840681124
GAQ,1.075510179256708
GASS,1.541516249216102
GATE,1.0475226791748105
GATO,1.5475285150421267
GATX,1.4084506576570932
GAU,1.4875000493600956
GB,1.0059171068945667
GBAB,0.8804878139552579
GBCI,0.6553428067469798
GBDC,1.0165786967419266
GBIO,0.7227722785632701
GBLI,1.3115490744893712
GBNH,0.5074626792643008
GBNY,0.8056041810685127
GBR,0.8482758473272702
GBX,1.246385083629897
GCBC,1.1971311287353255
GCI,0.7789474045250676
GCMG,1.0578279038911524
GCO,0.516204172551946
GCTK,0.14236514486698174
GCV,0.8044693228539264
GD,1.0058266909388554
GDC,0.23005465648441237
GDDY,1.0569185119076523
GDEN,1.0180885280182568
GDEV,0.9984325660340976
GDL,0.9586877649256412
GDNR,1.0725074814931486
GDO,0.8982557740612511
GDOT,0.734921193090137
GDRX,0.8459167896353085
GDS,0.33649571703247083
GDV,1.0290838781327138
GDYN,0.5341176425709444
GE,2.2361224869379424
GECC,0.6164274356131042
GEF,1.1267718248237977
GEG,0.985714298689447
GEL,1.1831501925339292
GEN,0.8337099621607184
GENC,1.6468716044947893
GENE,0.6953125043655747
GENI,2.3371211481515832
GEO,1.1114503813459562
GEOS,1.7385320393548132
GER,1.440879971300609
GERN,1.7569061697724748
GES,1.137041245209892
GETR,0.036753446809703855
GETY,0.4854563714099352
GEVO,0.6652360528196426
GF,1.114143805796896
GFAI,0.27065218056082063
GFF,1.4062824523329074
GFI,1.5587905487781435
GFL,1.5194193758338104
GFOR,1.0605749657548664
GFS,1.5957603734472998
GFX,1.03144020592402
GGAA,1.1776446758135641
GGAL,2.530701619852041
GGB,1.383620534176365
GGE,1.299401276681556
GGG,1.421908683301997
GGN,1.1088234927002545
GGR,0.508148158038104
GGT,0.8755020275154837
GGZ,1.071748898484744
GH,0.7449410028585303
GHC,1.0016852062931225
GHG,1.3711340244194692
GHI,0.897992347423496
GHIX,1.0632779704307551
GHL,1.6534988923492175
GHLD,1.036297604529451
GHM,1.9087018084983942
GHRS,1.1804029535957101
GHSI,1.103448275862069
GHY,0.9813829749008639
GIB,1.3263756410669687
GIC,0.8208999569067931
GIFI,1.0275229096924372
GIGM,0.8949044104778129
GIII,0.9760156748018244
GIL,1.1822463991711603
GILD,1.2305902494404468
GILT,1.028099106462365
GIM,0.9236726124673718
GIPR,0.5950769304290026
GIS,1.0262142539015748
GJH,0.7753846095158503
GJO,1.0508182747661465
GJS,1.0248826622361256
GJT,1.0605478261036936
GKOS,1.4714949650185176
GL,1.1304080490189767
GLAD,0.9773175061022458
GLBE,1.742354364907663
GLBS,0.5204678162810606
GLBZ,0.7485436791624851
GLDD,0.6634460322464774
GLDG,0.9777659456216679
GLG,0.5038400173187256
GLLI,1.0665993801790483
GLMD,5.222984655024574
GLNG,0.9114038735728573
GLO,0.6781914784000059
GLOB,0.9816355519731385
GLOP,1.641904740106492
GLP,1.3118875933672376
GLPG,0.7104166536971371
GLPI,1.0540133044028188
GLQ,0.6814734857862224
GLRE,1.3393548534762474
GLSI,1.1038812584058877
GLT,0.45957445700423716
GLTA,1.0667340570779362
GLTO,1.4624277130035697
GLU,0.893844188067929
GLUE,0.6090651290206963
GLV,0.671462806016244
GLW,1.1109004825019593
GLYC,3.0892857351929557
GM,1.2035835764608778
GMAB,1.124337106407017
GMBL,0.02800000134636374
GMBLP,1.0567307859835546
GMDA,1.0
GME,0.8287448773817426
GMED,1.0128942618284864
GMGI,0.54393301056713
GMRE,0.825156107807564
GMS,1.5406181477025542
GMVD,0.017210561521956547
GNE,1.632130408465697
GNFT,1.113095275686037
GNK,0.7852691193333509
GNL,0.7345378347908733
GNLN,0.02451456242136238
GNPX,0.6713286809474954
GNRC,0.6950020970360107
GNS,0.11550887999426254
GNSS,0.861538446866549
GNT,1.10389611059815
GNTX,1.043045146147278
GNTY,0.7567344661452967
GNW,1.4555555305363213
GO,0.7044083917678299
GOCO,2.273684222267458
GOEV,0.251162789537173
GOF,0.9814700320667824
GOGL,0.7198852946794364
GOGN,1.1417164728290394
GOGO,1.088688950978506
GOL,1.7389937401628908
GOLD,0.981056261638303
GOLF,1.2994804029163605
GOOD,0.6617492477629855
GOODN,0.7344015174820221
GOODO,0.7606687022835151
GOOG,1.0585931358293748
GOOGL,1.0585981389243202
GORO,0.3975155155331554
GOSS,0.1501706550831221
GOTU,1.4898989996293674
GOVX,0.7358974641126534
GP,0.790697669583182
GPAC,1.078331685019319
GPC,1.2421620723880804
GPI,1.4758193402086481
GPJA,1.0118270392644666
GPK,1.1630901377338605
GPMT,0.5405128185565655
GPN,0.9135294821549399
GPOR,1.4057559507162363
GPP,1.09375
GPRE,1.1717135642047396
GPRK,0.825795645158701
GPRO,0.7350877539346178
GPS,1.0194954209963425
GRAB,1.2656826636440002
GRABW,1.2192683355337381
GRBK,2.629176420323989
GRC,1.0287252863950707
GRCL,0.7446601877923579
GREE,0.13283582254198623
GREEL,0.36350677132568415
GRF,0.9851598046753121
GRFS,0.772765229210478
GRFX,0.5790554413779125
GRI,0.23307087847975996
GRIL,3.1793477032896984
GRIN,0.5009009215415272
GRMN,1.0380190411984265
GRNA,0.14119048135350915
GRND,0.5604288374003917
GRNQ,0.8737864088906522
GRNT,0.6817269011894789
GROM,0.025398374663742583
GROV,0.08416075666640904
GROW,0.7041284034934664
GROY,0.8272727331839316
GRPH,0.8862876544866669
GRPN,0.5267629199772479
GRRR,0.2058823474413245
GRTS,0.7326007274823261
GRTX,2.290076435907805
GRVY,1.4316633318008292
GRWG,0.838784985557294
GRX,0.9096773768243965
GS,1.0989568369332505
GSAT,0.8640000343322753
GSBC,0.8771573856349212
GSBD,0.819846418443216
GSD,1.0644840896279781
GSHD,1.2323091621163138
GSIT,1.7923976542958566
GSK,0.8150115828483103
GSL,1.252538038352472
GSM,0.8516579578004941
GSMG,0.5765882148016701
GSUN,0.06484848802739923
GT,1.2405063061927348
GTBP,0.10423452762405475
GTE,0.4572727463462136
GTEC,0.3995157216554954
GTES,1.231617599042539
GTH,0.5621893328427647
GTHX,0.4123539437379895
GTIM,1.2064311517892345
GTLB,0.8579881435471511
GTLS,0.9979672718259959
GTN,0.4711764840518727
GTX,0.9545454381254423
GTY,1.2556169661719245
GUG,0.9923928315085023
GURE,0.6007529427023495
GUT,0.984285695212228
GVA,1.3858131406818792
GVP,0.30588233202209797
GWAV,0.10466667016347249
GWH,0.5136054289369111
GWRE,1.0045430783527847
GWRS,0.9331374084961382
GWW,1.7192696673170405
GXO,1.4566767068053026
H,1.5152362000600808
HA,0.7295514862095924
HAE,1.2615430884097572
HAFC,0.6649282937220711
HAIN,0.5434782591361162
HAL,1.1640706742335614
HALL,0.25641026059028854
HALO,0.7960284828522243
HARP,0.380940606154457
HAS,0.7884873111754988
HASI,0.6532875750965031
HAYN,1.673991515207399
HAYW,0.8931082679873066
HBAN,0.9018960822068826
HBANM,0.8085365480169195
HBANP,0.927717138703229
HBB,0.8237739041881524
HBCP,0.9265409316064375
HBI,0.4597701516917717
HBIO,1.4986450200691581
HBM,1.268929564053798
HBNC,0.6078098316211632
HBT,1.054723434457966
HCA,1.7243016769902362
HCAT,0.749233639924141
HCC,1.4644969354043678
HCCI,1.4213273439835739
HCDI,0.10978260614170397
HCDIP,0.3640524354902558
HCI,0.8988112058966435
HCKT,1.1529715258976048
HCM,0.8122001547318587
HCP,0.7990225566975956
HCSG,0.8476896220544766
HCTI,0.21904761450631277
HCVI,1.0632125009808515
HCWB,0.950450390947397
HCXY,0.9584600103289803
HD,1.0926584323454263
HDB,1.268410664282931
HDSN,1.3193504974495665
HE,0.9007162190387962
HEAR,0.9519231210093543
HEES,1.6210451416479317
HEI,1.3463417595781704
HELE,0.6528543224822773
HEP,1.1785940883667738
HEPA,0.9237287663002537
HEPS,2.338376963058894
HEQ,0.868486341396154
HES,1.399429679657124
HESM,1.1210468882588376
HFBL,0.6828703583104458
HFFG,0.9189189935568988
HFRO,0.8101604221258216
HFWA,0.636645942267608
HGBL,2.568493083575181
HGEN,0.08425414828582305
HGLB,0.8899272682222352
HGTY,0.7848638913771462
HGV,1.2625376151191217
HHC,1.1499494768706249
HHRS,0.7143576842654887
HHS,0.5241706265242404
HI,1.26421072390555
HIBB,0.7986474801153497
HIE,1.1033369259514492
HIFS,0.7729553675753946
HIG,1.1119656534074542
HIHO,1.1063347923255542
HII,1.0900123860416908
HILS,0.4555555392031153
HIMS,1.7933070459637235
HIMX,1.007587209823974
HIO,0.9644669789667617
HIPO,0.7769053113713661
HITI,0.6150234142702803
HIVE,1.4896142882490624
HIW,0.7087990821110047
HIX,0.9789580066027138
HL,1.4681441398197543
HLF,0.651119388545322
HLGN,0.12871793896802416
HLI,1.2435767753932236
HLIO,1.0216810246714116
HLIT,1.8921113320739373
HLLY,0.38468634848666666
HLMN,1.0402762253590683
HLNE,1.1359236426416035
HLT,1.2985807133153673
HLTH,0.12059374532708905
HLVX,1.4092827194380388
HLX,2.665480399871237
HMC,1.2990258061597422
HMN,0.7743950037094779
HMNF,0.8938864477879961
HMPT,0.5953607924345117
HMST,0.17822059259815992
HMY,1.3459119874085004
HNI,0.8218902465284996
HNNA,0.6958211733678893
HNRA,1.0662650446670983
HNRG,1.821917842732764
HNST,0.5349544105988292
HNVR,0.8884501380380011
HNW,0.9212669800414525
HOFT,1.1913152861025889
HOFV,0.804498258996833
HOG,1.1160576854379758
HOLI,1.164582029146523
HOLO,0.33859822586453214
HOLX,1.137768882071456
HOMB,1.0829040012242765
HON,1.210413199398125
HONE,0.6314670491997956
HOOD,1.269047658513735
HOOK,0.5075000030157113
HOPE,0.608634133886559
HOTH,0.2865384738826192
HOUR,0.6561264764400506
HOUS,0.641263935742915
HOV,1.9203306891537344
HOVNP,0.9794595048234269
HOWL,0.724637704528882
HP,0.8941615323842682
HPE,1.3024161483896433
HPF,0.8361831521878068
HPI,0.8529083174378717
HPK,0.48463455619886325
HPP,0.2901986104702201
HPQ,0.9749524130438937
HPS,0.873988820349357
HQH,0.8877338943291174
HQI,1.8129033162230257
HQL,0.9124236251227217
HQY,1.0605133001494236
HR,0.7180068185014115
HRB,0.887366390208282
HRI,1.505342406090739
HRL,0.8533613494540094
HRMY,0.6617283787819661
HROW,2.61095291528259
HROWL,1.021072669477595
HRT,0.7703448328478583
HRTG,1.570881252653092
HRTX,0.396666685740153
HRZN,1.034482744791707
HSBC,1.2638405565185826
HSCS,0.5085714203970773
HSDT,0.14393938641355525
HSIC,1.0441234477087922
HSII,0.8402909231380142
HSON,0.7134006881753652
HST,1.0948166895661036
HSTM,1.11708426448729
HSTO,0.3167241389055456
HSY,1.152926627964104
HT,0.6352583640958525
HTBI,0.8218323679224259
HTBK,0.7753223151454639
HTCR,0.5760000228881836
HTD,0.9017543927160696
HTFC,0.9606361914061923
HTGC,1.062947077486109
HTH,1.1353004029385385
HTHT,1.0534210205078125
HTIA,0.7482489872127492
HTIBP,0.7920997855045623
HTLD,1.1854780698783438
HTLF,0.67997150713894
HTLFP,0.9392394696000707
HTOO,0.3798751951238527
HTY,0.8792134901692968
HTZ,1.1047904143743268
HUBB,1.8043656388443088
HUBC,0.04091816144639456
HUBG,1.154402375983665
HUBS,1.597371557034739
HUDI,0.2337600660345978
HUGE,1.4321607791854591
HUIZ,1.0708661690789496
HUM,0.9436479242633389
HUMA,0.8022598714048297
HUN,1.0014523967628541
HURC,0.8859362586832713
HURN,1.3154725082034249
HUSA,0.5353535012972138
HUT,2.3624160794609117
HUYA,0.8574712875513381
HVT,1.2435897152733977
HWBK,0.7309644670050761
HWC,0.8746666802300347
HWCPZ,0.9291544478487386
HWKN,1.3807208730506688
HWM,1.5797427802408741
HXL,1.462176709557841
HY,1.6733653467364145
HYB,0.9680232175335238
HYFM,0.22771976805016902
HYI,0.9546558378688846
HYLN,0.5247813169922309
HYMC,0.3142574370663467
HYMCL,0.11966666352086609
HYPR,1.1243524016935627
HYT,0.9320083113311567
HYW,1.0429629573115595
HYZN,0.3164556876070856
HZNP,1.2455292311541468
HZO,0.8835651598841637
IAC,0.7909170439867418
IAE,0.8995568936108681
IAF,0.9540481334225794
IAG,1.8561643611917271
IART,0.7552035238274181
IAS,1.7857858419741575
IAUX,1.2954545362182885
IBCP,0.8947098454361808
IBEX,1.1900000042385526
IBIO,0.09680000305175782
IBKR,1.4749735630192473
IBM,0.9712977976428596
IBN,1.2809419001349454
IBOC,1.1038198252356795
IBP,1.5596660621207892
IBRX,0.6213152164040638
IBTX,0.5216698477007367
ICAD,0.44334974819826606
ICCC,0.6042154415059835
ICCH,0.9550481599773692
ICCM,0.6589595220382831
ICD,0.8571428463302235
ICE,1.176109188224289
ICFI,1.3681224583997087
ICHR,1.7064137227104408
ICL,0.6519208155014373
ICLK,0.2235820997603146
ICLR,1.1226959736167523
ICMB,0.8658823686487535
ICNC,1.0649999618530273
ICPT,0.739273933417542
ICU,0.05113077453545183
ICUI,1.0491251174846954
ICVX,1.1774416013857794
ID,0.3656250009978456
IDA,0.9829279833898219
IDAI,0.14970059196332408
IDBA,0.6257175413772568
IDCC,1.5546027212905464
IDE,1.0232558420868572
IDEX,0.12878787502495945
IDN,1.0440528217941891
IDR,0.6848100990004468
IDT,1.0411670168046407
IDXX,1.3361136075442894
IDYA,1.588194544797329
IE,1.5379310813537923
IEP,0.5951550054608673
IESC,1.8463034482809804
IEX,1.1539253904459663
IFBD,0.10123457264949885
IFF,0.6705635183661469
IFN,1.0140500629471623
IFRX,3.04225373395827
IFS,1.0714286307661993
IGA,0.9255555470784506
IGC,0.6366666744581236
IGD,0.9613970522172621
IGI,0.9530065127107032
IGIC,1.172056972478847
IGMS,0.4711881429641889
IGR,0.7316735750895521
IGT,1.6230260811232429
IGTA,1.0507099409137806
IH,1.1800000190734863
IHD,0.9332130165872197
IHG,1.3219217098848715
IHIT,0.8752633317449919
IHRT,0.4948320461193956
IHS,0.9090909090909091
IHT,0.9320754489511652
IHTA,0.8331365276344231
IIF,0.9722842728666323
III,0.7713458815346014
IIIN,0.8928469588905221
IIIV,0.9476627512043996
IIM,0.9096477590151246
IINN,1.16935486817087
IINNW,1.075000001862645
IIPR,0.6551693387719018
IKNA,1.505910131639746
IKT,0.6859344708150397
ILLM,0.7579908325337057
ILMN,0.9746139827644147
ILPT,0.2550663863268565
IMAB,0.238249596504575
IMAQ,1.0832497393656946
IMAX,1.0418911311365606
IMBI,0.10128205647443506
IMBIL,0.10672103019750473
IMCC,0.14066970688450503
IMCR,1.453823315491005
IMGN,3.8428570524944177
IMKTA,0.9521252859606495
IMMP,1.0
IMMR,1.3388888687753877
IMMX,1.1920000076293946
IMNM,2.3421052778343228
IMNN,0.6585366123138198
IMO,1.147507848221301
IMOS,1.0109265738273578
IMPL,0.13377682260265505
IMPP,0.5405405310411616
IMPPP,1.0400840595108818
IMRN,0.840517286118232
IMRX,1.9459999084472657
IMTE,0.07803097268345492
IMTX,1.2946428942056942
IMUX,0.6180371181682167
IMVT,4.411764705882353
IMXI,1.1358868901398513
INAB,0.7124463609342243
INBK,0.4072096045213278
INBS,0.2041044755936943
INBX,1.909288822625363
INCR,0.2910958909702068
INCY,0.7833438716852327
INDB,0.566834412829744
INDI,1.6827093325699405
INDO,0.7230514066023519
INDP,0.5822222018704429
INDV,6.227027194216094
INFA,0.8638277192100882
INFI,0.32622950210971124
INFN,0.8527272831309926
INFU,1.0052466098778445
INFY,0.8644884479749975
ING,1.427377250053613
INGN,0.4495814931993025
INGR,1.2006764787392765
INKT,1.4428571538049348
INLX,0.8340909083520085
INM,0.07510204217871841
INMB,1.0
INMD,1.5682580435123108
INN,0.9281767959439862
INNV,1.6133333841959636
INO,0.2110145010330896
INOD,2.324267608582949
INPX,0.01664429541262607
INSE,1.694252884398995
INSG,0.3667336594915454
INSI,0.954601297418386
INSM,0.9750939534988777
INSP,1.5896224442134907
INST,1.0875754423024577
INSW,1.8215666157179544
INTA,2.6072120009444633
INTC,0.91632597956574
INTE,1.0637651930307257
INTR,1.0066225102823934
INTT,4.082554326012224
INTU,1.1283044474211534
INTZ,0.3098236801534911
INUV,0.46000000834465027
INVA,0.8337713112839908
INVE,0.7630207997022417
INVH,0.9659185498188997
INVO,0.2376623413819732
INVZ,0.7338308611145345
INZY,1.1645022181185327
IOBT,0.4310986616699265
IONM,0.031034481936487657
IONQ,2.9670328426556916
IONR,0.7390202607461535
IONS,1.0853369481412798
IOSP,1.078712595179007
IOT,2.0896656777247475
IOVA,0.613656014857867
IP,0.7697668423328161
IPA,0.7696202342163734
IPAR,1.8229428854200482
IPDN,2.851351172842191
IPG,1.4241316350887148
IPGP,1.4700185300716377
IPHA,1.0588028381549994
IPI,0.5519558677864502
IPSC,0.3431694246790078
IPVF,1.1632652445566363
IPW,0.9230769936149669
IPWR,1.020725368972313
IPX,1.3394160815767437
IQ,1.2053571590127385
IQI,0.9261036034428192
IQV,1.0267521705027074
IR,1.5743243249463075
IRBT,1.145707087881188
IRDM,1.6319702425250013
IREN,1.6696164224962762
IRIX,0.8045112916738408
IRM,1.174287470170546
IRMD,1.4504696607900758
IRNT,0.08404255888482597
IRON,0.9028629887161415
IRRX,1.0742326867702228
IRS,2.294943878542609
IRT,0.890173378540068
IRTC,0.8911349114820329
IRWD,0.8753159598563366
ISD,1.018032809054778
ISDR,0.7252113953596452
ISEE,3.8935962505470707
ISIG,0.96233766635889
ISPC,0.5948471809761544
ISPO,0.20609603958365644
ISPOW,0.08955223457362886
ISRG,1.62529624560724
ISSC,1.070359323219579
ISTR,0.5352993740606542
ISUN,0.1300619198142963
IT,1.438912055518433
ITAQ,1.0513078722747964
ITCI,1.0963391134226628
ITCL,1.2228070216532598
ITGR,1.241650304581566
ITI,1.4500000042574748
ITIC,0.983935783169126
ITOS,0.6383181778250357
ITP,0.38749998758236615
ITRG,1.1394791559758595
ITRI,1.503055817662458
ITRM,0.3379416237073758
ITRN,0.9775654750716583
ITT,1.3768374975177564
ITUB,1.4224343572206744
ITW,1.373590216063981
IVA,0.6528925492817099
IVAC,0.7812499689559154
IVCB,1.066320037841797
IVDA,0.8844615270343754
IVR,0.7181122455185823
IVT,0.903213510391329
IVVD,0.35014836427869817
IVZ,1.0451494691077006
IX,1.0860864953839677
IXHL,0.49009221615813253
IZEA,0.6830752410411217
J,0.9615663181935148
JACK,1.618659572628301
JAGX,0.02285714376540411
JAKK,1.5257966725884196
JAMF,0.7272050727663774
JAN,0.393125016270753
JANX,0.9839743736697848
JAZZ,0.7756811084570631
JBGS,0.6461916332379477
JBHT,1.1420611211369385
JBI,1.124733482091613
JBK,0.9572109521908448
JBL,2.154196374602966
JBLU,1.0501750665680276
JBSS,1.6111866355607225
JBT,1.1176844496592044
JCE,0.9381898349406617
JCI,1.405691712233308
JCSE,0.04120355430870899
JCTCF,0.6601796348412358
JD,0.5430248679589137
JEF,1.2432117831352867
JELD,1.1160077104845085
JEQ,1.095152552358559
JFIN,2.194915279065423
JFR,0.9543817385448601
JFU,0.1731625865050617
JG,0.26782178895612085
JGGC,1.0686869021593692
JGGCU,0.9970501737712746
JGH,0.9738447965343792
JHAA,1.046927383826216
JHG,1.158428389856902
JHI,0.9337260954649064
JHS,0.9319167505991068
JHX,1.1778846919344241
JILL,1.2036097407533393
JJSF,1.108526630398934
JKHY,0.9154424127252556
JKS,0.6561857397800187
JLL,0.8606543902532977
JLS,0.9812574754454824
JMIA,0.5802469104006057
JMM,0.9368932237348557
JMSB,0.8943088946511074
JNJ,0.9169754500010836
JNPR,1.117332343108336
JOAN,0.11412929219499343
JOB,0.9558928823645929
JOBY,2.0019568052732404
JOE,1.2164179253190468
JOF,1.147853709694562
JOUT,0.9647077101719649
JPC,0.8545454658048919
JPI,0.8808533251826098
JPM,1.3018113748430105
JPS,0.8870523215138147
JPT,0.8456725263438852
JQC,0.9694072950614532
JRI,0.8902628154043907
JRO,0.9480048027358804
JRS,0.7922755963500753
JRSH,0.8025424311846666
JRVR,0.7393231509707191
JSD,0.9626865052004903
JSM,1.0658324835185042
JSPR,0.6347031732314513
JT,0.7062499864958228
JUPW,0.5744681003965442
JVA,0.6016525439010959
JWEL,0.08653060953898119
JWN,0.9889740439666705
JXJT,0.19112902890879196
JXN,1.1238582128499266
JYNT,0.8120481465340087
JZXN,0.19526938441401936
K,0.9485264457713866
KA,0.18945760047093588
KAI,1.200065949075917
KALA,0.9464516178254159
KALU,0.9505995717515109
KALV,0.9177664580459804
KAMN,0.8103277154622148
KAR,0.9593908417494889
KARO,1.0344604001366322
KAVL,0.5326143766405886
KB,1.0437691592298501
KBH,1.690546314069008
KBNT,0.7402423061270609
KBR,1.3783840126322915
KC,1.2865979162510728
KCGI,1.0678137721187526
KD,1.2597525673438328
KDNY,2.1114145808317395
KDP,0.8678985319937497
KE,1.3617966357797322
KELYA,0.9231967043550301
KEN,0.6326751046075185
KEP,0.8948571341378349
KEQU,0.9436788194140886
KERN,0.18905488621073427
KEX,1.322569535993391
KEY,0.5506329204219652
KEYS,1.215726161684277
KF,0.9619123880262558
KFRC,1.0232025841706396
KFS,1.3421486991015759
KFY,0.8522805964188113
KGC,1.4388060623512287
KHC,0.9394019511196366
KIDS,0.9841743428702519
KIM,1.0004972764086684
KIND,0.916897517719091
KINS,0.3456464263759646
KIO,1.005159025395699
KIQ,0.7516128824479128
KIRK,0.6913579803580776
KITT,0.21726191208295906
KKR,1.1857292380004358
KKRS,0.9566367159470687
KLAC,1.6403437925597657
KLIC,1.491352997069513
KLR,0.8401948397596701
KLTR,1.1748634125397617
KLXE,2.4246911684817483
KMB,1.010213824873632
KMDA,1.1362637053997457
KMF,0.9532710393420589
KMI,1.0404101374775028
KMPB,0.7187117271612892
KMPR,0.9733494906651206
KMT,1.229353808751457
KMX,0.8574410762239577
KN,1.0580304690568452
KNDI,1.5604838128206513
KNOP,0.2949092988211492
KNSA,1.2610659822035926
KNSL,1.518339062612614
KNTE,0.23189523086413477
KNTK,1.0364921040368322
KNW,0.46874997671693575
KNX,1.1923651220979745
KO,0.9573325379215156
KOD,0.8655043636836532
KODK,0.995824638604219
KOF,1.4983985398805213
KOP,1.565197655824359
KOPN,1.7416665259334831
KORE,0.3927492370965486
KOS,1.0413792695216715
KOSS,0.5471976288112598
KPLT,0.7650442387785289
KPRX,0.03661110997200012
KPTI,0.323917146354975
KR,1.0044463071460514
